3.600000000000000000e+01,8.845000000000000639e-01,5.084043666216882945e-02,7.828191266756624467e-01
3.700000000000000000e+01,8.867500000000002602e-01,4.904780830985214224e-02,7.886543833802959202e-01
3.800000000000000000e+01,8.865000000000000657e-01,5.583681581179213149e-02,7.748263683764158305e-01
3.900000000000000000e+01,8.877500000000000391e-01,5.344331108754397236e-02,7.808633778249121082e-01
4.000000000000000000e+01,8.782499999999998641e-01,5.239930820154022756e-02,7.734513835969194506e-01
4.100000000000000000e+01,8.812500000000000888e-01,5.342927568290627149e-02,7.743914486341875181e-01
4.200000000000000000e+01,8.870000000000001217e-01,4.520508820918283516e-02,7.965898235816344375e-01
4.300000000000000000e+01,8.909999999999999032e-01,5.080846386184097868e-02,7.893830722763179875e-01
4.400000000000000000e+01,8.937500000000001554e-01,4.098399077688751058e-02,8.117820184462251065e-01
4.500000000000000000e+01,8.937500000000000444e-01,5.515602868227551664e-02,7.834379426354489695e-01
4.600000000000000000e+01,8.790000000000000036e-01,4.996498774141749227e-02,7.790700245171650051e-01
4.700000000000000000e+01,9.000000000000000222e-01,4.756574397610112415e-02,8.048685120477977462e-01
4.800000000000000000e+01,8.950000000000000178e-01,5.086747487343951796e-02,7.932650502531209957e-01
4.900000000000000000e+01,8.809999999999998943e-01,5.124939024027505563e-02,7.785012195194498386e-01
5.000000000000000000e+01,8.830000000000000071e-01,4.567274898667694760e-02,7.916545020266461119e-01
5.100000000000000000e+01,8.752499999999998614e-01,5.640201680791211147e-02,7.624459663841756107e-01
5.200000000000000000e+01,8.885000000000000675e-01,4.407663780280887678e-02,8.003467243943822584e-01
5.300000000000000000e+01,8.842500000000000915e-01,4.804359999000906711e-02,7.881628000199819573e-01
5.400000000000000000e+01,8.885000000000000675e-01,5.606023546151050335e-02,7.763795290769790469e-01
5.500000000000000000e+01,8.830000000000000071e-01,4.768123320552856981e-02,7.876375335889428397e-01
5.600000000000000000e+01,8.850000000000000089e-01,5.744562646538028949e-02,7.701087470692393744e-01
5.700000000000000000e+01,8.884999999999998455e-01,5.516112761719071944e-02,7.781777447656184066e-01
5.800000000000000000e+01,8.709999999999999964e-01,4.426059195266145857e-02,7.824788160946770654e-01
5.900000000000000000e+01,8.797500000000000320e-01,4.765697745346425540e-02,7.844360450930715212e-01
6.000000000000000000e+01,8.910000000000001252e-01,4.828560862203147563e-02,7.944287827559372017e-01
6.100000000000000000e+01,8.932499999999998774e-01,4.634854366644113738e-02,8.005529126671175888e-01
6.200000000000000000e+01,8.807500000000000329e-01,5.383481680102571165e-02,7.730803663979486373e-01
6.300000000000000000e+01,8.930000000000000160e-01,5.050742519669757652e-02,7.919851496066048213e-01
6.400000000000000000e+01,8.794999999999998375e-01,5.307777312585749974e-02,7.733444537482848657e-01
6.500000000000000000e+01,8.845000000000000639e-01,5.047028828924993854e-02,7.835594234215002007e-01
6.600000000000000000e+01,8.959999999999999076e-01,5.575840743780258874e-02,7.844831851243947440e-01
6.700000000000000000e+01,8.860000000000001208e-01,4.953786430600334856e-02,7.869242713879933682e-01
6.800000000000000000e+01,8.859999999999998987e-01,5.400462943118858328e-02,7.779907411376227877e-01
6.900000000000000000e+01,8.845000000000001750e-01,4.946968768852295917e-02,7.855606246229542844e-01
7.000000000000000000e+01,8.822499999999999787e-01,4.915473018947414535e-02,7.839405396210517019e-01
7.100000000000000000e+01,8.807499999999999218e-01,5.566136451794907736e-02,7.694272709641017949e-01
7.200000000000000000e+01,8.810000000000001164e-01,5.756735185849701231e-02,7.658652962830061472e-01
7.300000000000000000e+01,8.837500000000000355e-01,4.903761311483257473e-02,7.856747737703348999e-01
7.400000000000000000e+01,8.852500000000000924e-01,5.304420326482433418e-02,7.791615934703514101e-01
7.500000000000000000e+01,8.899999999999999023e-01,4.911720676097124788e-02,7.917655864780573927e-01
7.600000000000000000e+01,8.867500000000001492e-01,5.225598051897983876e-02,7.822380389620404717e-01
7.700000000000000000e+01,8.844999999999998419e-01,5.554052574472085474e-02,7.734189485105581463e-01
7.800000000000000000e+01,8.912499999999999867e-01,5.103613915648400057e-02,7.891777216870319300e-01
7.900000000000000000e+01,8.759999999999998899e-01,5.441966556310321584e-02,7.671606688737934165e-01
8.000000000000000000e+01,8.995000000000000773e-01,4.873140671066247820e-02,8.020371865786750654e-01
8.100000000000000000e+01,8.877500000000000391e-01,5.309131284871378142e-02,7.815673743025725040e-01
8.200000000000000000e+01,8.820000000000000062e-01,5.025932749251624948e-02,7.814813450149674656e-01
8.300000000000000000e+01,8.845000000000000639e-01,4.959586676326969978e-02,7.853082664734606366e-01
8.400000000000000000e+01,8.915000000000001812e-01,4.231134599608006586e-02,8.068773080078400772e-01
8.500000000000000000e+01,8.820000000000000062e-01,5.221110992882646573e-02,7.775777801423471303e-01
8.600000000000000000e+01,8.875000000000001776e-01,5.214163403653552381e-02,7.832167319269290884e-01
8.700000000000000000e+01,8.867499999999999272e-01,5.189592951282401972e-02,7.829581409743519016e-01
8.800000000000000000e+01,8.772500000000000853e-01,4.963554673819962904e-02,7.779789065236007994e-01
8.900000000000000000e+01,8.877500000000000391e-01,5.460025183092107048e-02,7.785494963381578426e-01
9.000000000000000000e+01,8.932499999999998774e-01,5.060323606252865175e-02,7.920435278749425878e-01
9.100000000000000000e+01,8.904999999999999583e-01,5.193505559831432250e-02,7.866298888033713688e-01
9.200000000000000000e+01,8.812500000000000888e-01,4.477373672143079159e-02,7.917025265571384640e-01
9.300000000000000000e+01,8.777500000000000302e-01,5.337309715577689961e-02,7.710038056884462865e-01
9.400000000000000000e+01,8.800000000000001155e-01,5.303300858899105685e-02,7.739339828220179740e-01
9.500000000000000000e+01,8.815000000000000613e-01,5.380752735445107349e-02,7.738849452910978588e-01
9.600000000000000000e+01,8.867499999999999272e-01,4.955489380474949190e-02,7.876402123905009711e-01
9.700000000000000000e+01,8.817500000000001448e-01,5.532348054849767216e-02,7.711030389030048005e-01
9.800000000000000000e+01,8.912499999999999867e-01,4.878204075271964230e-02,7.936859184945607160e-01
9.900000000000000000e+01,8.780000000000001137e-01,5.040833264451424073e-02,7.771833347109716739e-01
1.000000000000000000e+02,8.850000000000001199e-01,5.511351921262151038e-02,7.747729615747570575e-01
1.010000000000000000e+02,8.874999999999999556e-01,4.802343178074637564e-02,7.914531364385072321e-01
1.020000000000000000e+02,8.892499999999998739e-01,4.990678811544577154e-02,7.894364237691082753e-01
1.030000000000000000e+02,8.757499999999999174e-01,5.285061494438830776e-02,7.700487701112233019e-01
1.040000000000000000e+02,8.830000000000000071e-01,6.050619802962337035e-02,7.619876039407532664e-01
1.050000000000000000e+02,8.824999999999999512e-01,4.943429983321297183e-02,7.836314003335740352e-01
1.060000000000000000e+02,8.815000000000001723e-01,5.020209158989294429e-02,7.810958168202142282e-01
1.070000000000000000e+02,8.900000000000001243e-01,4.962358310319802540e-02,7.907528337936040597e-01
1.080000000000000000e+02,8.872499999999999831e-01,5.414044236982183678e-02,7.789691152603562818e-01
1.090000000000000000e+02,8.832499999999999796e-01,5.657461886747449514e-02,7.701007622650509754e-01
1.100000000000000000e+02,8.832499999999998685e-01,4.744141123533320015e-02,7.883671775293334960e-01
1.110000000000000000e+02,8.882499999999999840e-01,5.116822744633627018e-02,7.859135451073274714e-01
1.120000000000000000e+02,8.800000000000000044e-01,4.949747468305833176e-02,7.810050506338833687e-01
1.140000000000000000e+02,8.937499999999998224e-01,4.587687325875641764e-02,8.019962534824869316e-01
1.150000000000000000e+02,8.887500000000000400e-01,4.800716092417880304e-02,7.927356781516424755e-01
1.160000000000000000e+02,8.912499999999998757e-01,4.800716092417880304e-02,7.952356781516423112e-01
1.170000000000000000e+02,8.797500000000002540e-01,4.804880331496301504e-02,7.836523933700741962e-01
1.180000000000000000e+02,8.884999999999999565e-01,4.735768153108849132e-02,7.937846369378229738e-01
1.190000000000000000e+02,8.857499999999999263e-01,4.707108985353961050e-02,7.916078202929206498e-01
1.200000000000000000e+02,8.867500000000001492e-01,4.160153242369805937e-02,8.035469351526040027e-01
1.210000000000000000e+02,8.780000000000000027e-01,5.615603262339674551e-02,7.656879347532065117e-01
1.220000000000000000e+02,8.854999999999999538e-01,5.536018424824829670e-02,7.747796315035033743e-01
1.230000000000000000e+02,8.830000000000000071e-01,4.846132478585372938e-02,7.860773504282925206e-01
1.240000000000000000e+02,8.887500000000000400e-01,4.735174231218951951e-02,7.940465153756209871e-01
1.250000000000000000e+02,8.829999999999997851e-01,6.173329733620260690e-02,7.595334053275946129e-01
1.260000000000000000e+02,8.840000000000000080e-01,4.776504998427198029e-02,7.884699000314560058e-01
1.270000000000000000e+02,8.854999999999998428e-01,5.375639496841283504e-02,7.779872100631741727e-01
1.280000000000000000e+02,8.860000000000001208e-01,5.235933536629356483e-02,7.812813292674130050e-01
1.290000000000000000e+02,8.954999999999998517e-01,4.941912585224469967e-02,7.966617482955105078e-01
1.300000000000000000e+02,8.809999999999998943e-01,5.328226721902887958e-02,7.744354655619420935e-01
1.310000000000000000e+02,8.844999999999997309e-01,5.394209858728153673e-02,7.766158028254366297e-01
1.320000000000000000e+02,8.839999999999998970e-01,5.080846386184096480e-02,7.823830722763179812e-01
1.330000000000000000e+02,8.882499999999999840e-01,5.005684268908697221e-02,7.881363146218260951e-01
1.340000000000000000e+02,8.927500000000001545e-01,4.915473018947413841e-02,7.944405396210518777e-01
1.350000000000000000e+02,8.797500000000000320e-01,4.383135293371628882e-02,7.920872941325673988e-01
1.360000000000000000e+02,8.837500000000001465e-01,4.519056870631305012e-02,7.933688625873740463e-01
1.370000000000000000e+02,8.857499999999999263e-01,5.223205433447932616e-02,7.812858913310413156e-01
1.380000000000000000e+02,8.822499999999999787e-01,4.476256806752713924e-02,7.927248638649456725e-01
1.390000000000000000e+02,8.792499999999999760e-01,5.013170154702512732e-02,7.789865969059497353e-01
1.400000000000000000e+02,8.769999999999998908e-01,6.099999999999999867e-02,7.549999999999998934e-01
1.410000000000000000e+02,8.850000000000001199e-01,5.385164807134503601e-02,7.772967038573100895e-01
1.420000000000000000e+02,8.747500000000001386e-01,5.931852577399408105e-02,7.561129484520119348e-01
1.430000000000000000e+02,8.842499999999999805e-01,5.094789004463286253e-02,7.823542199107342832e-01
1.440000000000000000e+02,8.809999999999998943e-01,5.917347378682444314e-02,7.626530524263510635e-01
1.450000000000000000e+02,8.852499999999998703e-01,4.887420076072855613e-02,7.875015984785427303e-01
1.460000000000000000e+02,8.740000000000001101e-01,5.183145762951299473e-02,7.703370847409740652e-01
1.470000000000000000e+02,8.837500000000001465e-01,4.916490109824284832e-02,7.854201978035144638e-01
1.480000000000000000e+02,8.807500000000000329e-01,5.097241901263858954e-02,7.788051619747228260e-01
1.490000000000000000e+02,8.902500000000002078e-01,4.897639737669564480e-02,7.922972052466089599e-01
1.500000000000000000e+02,8.840000000000002300e-01,4.918333050943175799e-02,7.856333389811367418e-01
1.510000000000000000e+02,8.885000000000000675e-01,5.140768425050869228e-02,7.856846314989827107e-01
1.520000000000000000e+02,8.872499999999999831e-01,5.309131284871377449e-02,7.810673743025724480e-01
1.530000000000000000e+02,8.922499999999999876e-01,5.216500263586689584e-02,7.879199947282662375e-01
1.540000000000000000e+02,8.817500000000002558e-01,5.786352478029660462e-02,7.660229504394070466e-01
1.550000000000000000e+02,8.785000000000000586e-01,5.567988864931395360e-02,7.671402227013721653e-01
1.560000000000000000e+02,8.839999999999998970e-01,4.548626166217663996e-02,7.930274766756466587e-01
1.570000000000000000e+02,8.870000000000000107e-01,5.539404300103035333e-02,7.762119139979393179e-01
1.580000000000000000e+02,8.845000000000001750e-01,5.474714604433732895e-02,7.750057079113255032e-01
1.590000000000000000e+02,8.892499999999999849e-01,5.294513669828419811e-02,7.833597266034315609e-01
1.600000000000000000e+02,8.784999999999999476e-01,5.074692108887002284e-02,7.770061578222599019e-01
1.610000000000000000e+02,8.842499999999999805e-01,5.369532102520666039e-02,7.768593579495866042e-01
1.620000000000000000e+02,8.835000000000000631e-01,4.772577919741070179e-02,7.880484416051786178e-01
1.630000000000000000e+02,8.824999999999999512e-01,5.332682251925385808e-02,7.758463549614922350e-01
1.640000000000000000e+02,8.905000000000000693e-01,5.108571228827096800e-02,7.883285754234581333e-01
1.650000000000000000e+02,8.902499999999998748e-01,4.884861819949465334e-02,7.925527636010105681e-01
1.660000000000000000e+02,8.782499999999998641e-01,4.817351450745524510e-02,7.819029709850893184e-01
1.670000000000000000e+02,8.794999999999998375e-01,5.627832620112293432e-02,7.669433475977539549e-01
1.680000000000000000e+02,8.832499999999999796e-01,5.280329061715757083e-02,7.776434187656848795e-01
1.690000000000000000e+02,8.917499999999998206e-01,5.432023103780026646e-02,7.831095379243993015e-01
1.700000000000000000e+02,8.899999999999999023e-01,4.756574397610112415e-02,7.948685120477976263e-01
1.710000000000000000e+02,8.800000000000001155e-01,4.924428900898052130e-02,7.815114219820390451e-01
1.720000000000000000e+02,8.890000000000002345e-01,4.825971404805462495e-02,7.924805719038909846e-01
1.730000000000000000e+02,8.817499999999998117e-01,4.960531725531044239e-02,7.825393654893789686e-01
1.740000000000000000e+02,8.820000000000000062e-01,4.796873982084583210e-02,7.860625203583083698e-01
1.750000000000000000e+02,8.824999999999999512e-01,5.309190145398825361e-02,7.763161970920234856e-01
1.760000000000000000e+02,8.840000000000000080e-01,4.854379466007988086e-02,7.869124106798401908e-01
1.770000000000000000e+02,8.800000000000001155e-01,4.962358310319801152e-02,7.807528337936040508e-01
1.780000000000000000e+02,8.789999999999998925e-01,4.792181131802095151e-02,7.831563773639580450e-01
1.790000000000000000e+02,8.804999999999999494e-01,4.381495178589154410e-02,7.928700964282168195e-01
1.800000000000000000e+02,8.807500000000000329e-01,5.371859547679928154e-02,7.733128090464014281e-01
1.810000000000000000e+02,8.902500000000002078e-01,5.182844296329960215e-02,7.865931140734010452e-01
1.820000000000000000e+02,8.817500000000002558e-01,4.871537231716493999e-02,7.843192553656703758e-01
1.830000000000000000e+02,8.852500000000000924e-01,4.473463423344378048e-02,7.957807315331125730e-01
1.840000000000000000e+02,8.774999999999999467e-01,4.918078893226501130e-02,7.791384221354699102e-01
1.850000000000000000e+02,8.892500000000000959e-01,5.422810618120459808e-02,7.807937876375908859e-01
1.860000000000000000e+02,8.884999999999999565e-01,5.152911798197209320e-02,7.854417640360558117e-01
1.870000000000000000e+02,8.754999999999998339e-01,5.396526660732809538e-02,7.675694667853436570e-01
1.880000000000000000e+02,8.807499999999999218e-01,4.973115220865087505e-02,7.812876955826981717e-01
1.890000000000000000e+02,8.922499999999997655e-01,4.778794304005980903e-02,7.966741139198801891e-01
1.900000000000000000e+02,8.827499999999999236e-01,4.933241834737072534e-02,7.840851633052584591e-01
1.910000000000000000e+02,8.910000000000001252e-01,4.723875527572673344e-02,7.965224894485466445e-01
1.920000000000000000e+02,8.882499999999999840e-01,4.114835962708600359e-02,8.059532807458279491e-01
1.930000000000000000e+02,8.907500000000000417e-01,4.712417108024288814e-02,7.965016578395143210e-01
1.940000000000000000e+02,8.867499999999999272e-01,4.840648200396306666e-02,7.899370359920737661e-01
1.950000000000000000e+02,8.852499999999998703e-01,5.124634133282102155e-02,7.827573173343578272e-01
1.960000000000000000e+02,8.830000000000000071e-01,4.635191473930715816e-02,7.902961705213856769e-01
1.970000000000000000e+02,8.819999999999998952e-01,4.374357095619881008e-02,7.945128580876023028e-01
1.980000000000000000e+02,8.887500000000000400e-01,5.091352963604076076e-02,7.869229407279185740e-01
1.990000000000000000e+02,8.857500000000001483e-01,5.089879664589332109e-02,7.839524067082135339e-01
2.000000000000000000e+02,8.809999999999998943e-01,5.292919799127888264e-02,7.751416040174421429e-01
2.010000000000000000e+02,8.910000000000001252e-01,5.460311346434376656e-02,7.817937730713125921e-01
2.020000000000000000e+02,8.857500000000001483e-01,4.720368100053215499e-02,7.913426379989358939e-01
2.030000000000000000e+02,8.897499999999999298e-01,5.535058716942394680e-02,7.790488256611520779e-01
2.040000000000000000e+02,8.859999999999998987e-01,5.187966846463072657e-02,7.822406630707384734e-01
2.050000000000000000e+02,8.830000000000001181e-01,5.935907681222812871e-02,7.642818463755438607e-01
2.060000000000000000e+02,8.957500000000000462e-01,4.316465568031326028e-02,8.094206886393735534e-01
2.070000000000000000e+02,8.847500000000000364e-01,4.998687327689140675e-02,7.847762534462172646e-01
2.080000000000000000e+02,8.817499999999999227e-01,5.429721447735601919e-02,7.731555710452878705e-01
2.090000000000000000e+02,8.759999999999998899e-01,4.859526725927124785e-02,7.788094654814573525e-01
2.100000000000000000e+02,8.835000000000000631e-01,5.246665607793200847e-02,7.785666878441360739e-01
2.110000000000000000e+02,8.820000000000000062e-01,5.489535499475342584e-02,7.722092900104930990e-01
2.120000000000000000e+02,8.812499999999998668e-01,5.115845482420282309e-02,7.789330903515941928e-01
2.130000000000000000e+02,8.849999999999998979e-01,5.232112384114087633e-02,7.803577523177180897e-01
2.140000000000000000e+02,8.914999999999999591e-01,4.914519305079592670e-02,7.932096138984081612e-01
2.160000000000000000e+02,8.877499999999999281e-01,5.055875295139310166e-02,7.866324940972136970e-01
2.170000000000000000e+02,8.857500000000001483e-01,4.952966282946008603e-02,7.866906743410799763e-01
2.180000000000000000e+02,8.910000000000001252e-01,5.356304696336831178e-02,7.838739060732634600e-01
2.190000000000000000e+02,8.837500000000000355e-01,5.236590016413351922e-02,7.790181996717330248e-01
2.200000000000000000e+02,8.842499999999999805e-01,5.107041707290042865e-02,7.821091658541990954e-01
2.210000000000000000e+02,8.872500000000000941e-01,5.190074662276064621e-02,7.834485067544787462e-01
2.220000000000000000e+02,8.865000000000000657e-01,4.628984769903655982e-02,7.939203046019269738e-01
2.230000000000000000e+02,8.827500000000001457e-01,4.920556370980826155e-02,7.843388725803835948e-01
2.240000000000000000e+02,8.930000000000000160e-01,4.597281805589038123e-02,8.010543638882192674e-01
2.250000000000000000e+02,8.832500000000002016e-01,4.886908531986249027e-02,7.855118293602751933e-01
2.260000000000000000e+02,8.920000000000000151e-01,4.608144962997583888e-02,7.998371007400483235e-01
2.270000000000000000e+02,8.889999999999999014e-01,5.078385570237848451e-02,7.874322885952429463e-01
2.280000000000000000e+02,8.864999999999999547e-01,5.355137719984426337e-02,7.793972456003114280e-01
2.290000000000000000e+02,8.874999999999998446e-01,3.913118960624632076e-02,8.092376207875071614e-01
2.300000000000000000e+02,8.857499999999999263e-01,5.138762010445706990e-02,7.829747597910857726e-01
2.310000000000000000e+02,8.797499999999999210e-01,5.107531204016280829e-02,7.775993759196743182e-01
2.320000000000000000e+02,8.817500000000002558e-01,5.072659558850761002e-02,7.802968088229850219e-01
2.330000000000000000e+02,8.887500000000000400e-01,4.774607313696069971e-02,7.932578537260785989e-01
2.340000000000000000e+02,8.882499999999999840e-01,5.628665472383308221e-02,7.756766905523337918e-01
2.350000000000000000e+02,8.845000000000000639e-01,5.347663040992765848e-02,7.775467391801447192e-01
2.360000000000000000e+02,8.962499999999999911e-01,5.284115346962063586e-02,7.905676930607586916e-01
2.370000000000000000e+02,8.902500000000000968e-01,4.675668401415995767e-02,7.967366319716802092e-01
2.380000000000000000e+02,8.884999999999999565e-01,5.104164965986111857e-02,7.864167006802776916e-01
2.390000000000000000e+02,8.855000000000000648e-01,4.824157957612914410e-02,7.890168408477418183e-01
2.400000000000000000e+02,8.887500000000000400e-01,5.260406353125203494e-02,7.835418729374959979e-01
2.410000000000000000e+02,8.777499999999999192e-01,5.325586822125802366e-02,7.712382635574839274e-01
2.420000000000000000e+02,8.887500000000000400e-01,5.212664865498260747e-02,7.844967026900347973e-01
2.430000000000000000e+02,8.900000000000001243e-01,5.123475382979799514e-02,7.875304923404041757e-01
2.440000000000000000e+02,8.819999999999998952e-01,5.050742519669756264e-02,7.809851496066048115e-01
2.450000000000000000e+02,8.907499999999999307e-01,5.381159261720469544e-02,7.831268147655905398e-01
2.460000000000000000e+02,8.862500000000000933e-01,5.470089121760266654e-02,7.768482175647947185e-01
2.470000000000000000e+02,8.824999999999999512e-01,4.892596447695232720e-02,7.846480710460952412e-01
2.480000000000000000e+02,8.827499999999999236e-01,5.933959470707563660e-02,7.640708105858486920e-01
2.490000000000000000e+02,8.900000000000000133e-01,5.123475382979798820e-02,7.875304923404040647e-01
2.500000000000000000e+02,8.802499999999998659e-01,5.041019242177122162e-02,7.794296151564574782e-01
2.510000000000000000e+02,8.885000000000000675e-01,5.781652013049557587e-02,7.728669597390088741e-01
2.520000000000000000e+02,8.884999999999999565e-01,5.140768425050870616e-02,7.856846314989824887e-01
2.530000000000000000e+02,8.787500000000000311e-01,5.004685304791901823e-02,7.786562939041620224e-01
2.540000000000000000e+02,8.862499999999999822e-01,5.115845482420281615e-02,7.839330903515943083e-01
2.550000000000000000e+02,8.907500000000000417e-01,5.020644878897530250e-02,7.903371024220494645e-01
2.560000000000000000e+02,8.890000000000002345e-01,4.667976006793522759e-02,7.956404798641297793e-01
2.570000000000000000e+02,8.824999999999999512e-01,5.739120141624497878e-02,7.677175971675099797e-01
2.580000000000000000e+02,8.892500000000000959e-01,5.199218691303530981e-02,7.852656261739294763e-01
2.590000000000000000e+02,8.865000000000001767e-01,4.655910222502148560e-02,7.933817955499572472e-01
2.600000000000000000e+02,8.842500000000000915e-01,5.070194769434404475e-02,7.828461046113119881e-01
2.610000000000000000e+02,8.929999999999997939e-01,5.038352905464244663e-02,7.922329418907149146e-01
2.620000000000000000e+02,8.912500000000000977e-01,5.515602868227551664e-02,7.809379426354490228e-01
2.630000000000000000e+02,8.915000000000000702e-01,4.798697740012388552e-02,7.955260451997523408e-01
2.640000000000000000e+02,8.817499999999999227e-01,4.960531725531044239e-02,7.825393654893790796e-01
2.650000000000000000e+02,8.845000000000000639e-01,5.193505559831432250e-02,7.806298888033713634e-01
2.660000000000000000e+02,8.797499999999999210e-01,5.204505259868606737e-02,7.756598948026277585e-01
2.670000000000000000e+02,8.857500000000001483e-01,4.927664253984843229e-02,7.871967149203032976e-01
2.680000000000000000e+02,8.835000000000000631e-01,5.002749244165651671e-02,7.834450151166870713e-01
2.690000000000000000e+02,8.832499999999999796e-01,5.256602990525346270e-02,7.781179401894930958e-01
2.700000000000000000e+02,8.862499999999999822e-01,5.470089121760265266e-02,7.768482175647947185e-01
2.710000000000000000e+02,8.867499999999999272e-01,5.343863302892393197e-02,7.798727339421520632e-01
2.720000000000000000e+02,8.865000000000000657e-01,4.929756586282937197e-02,7.879048682743413634e-01
2.730000000000000000e+02,8.909999999999999032e-01,4.789572005931219678e-02,7.952085598813755096e-01
2.740000000000000000e+02,8.940000000000000169e-01,4.651881339845202745e-02,8.009623732030959342e-01
2.750000000000000000e+02,8.907499999999999307e-01,5.311014498191470035e-02,7.845297100361705578e-01
2.760000000000000000e+02,8.847499999999999254e-01,5.011175011910879579e-02,7.845264997617823477e-01
2.770000000000000000e+02,8.702499999999999680e-01,5.653483439438024283e-02,7.571803312112395101e-01
2.780000000000000000e+02,8.895000000000000684e-01,5.174214916294064825e-02,7.860157016741187164e-01
2.790000000000000000e+02,8.860000000000001208e-01,5.090677754484170675e-02,7.841864449103167489e-01
2.800000000000000000e+02,8.884999999999999565e-01,5.366796064692601342e-02,7.811640787061479019e-01
2.810000000000000000e+02,8.887500000000000400e-01,5.260406353125202800e-02,7.835418729374959979e-01
2.820000000000000000e+02,8.877500000000000391e-01,5.178018443381599001e-02,7.841896311323680591e-01
2.830000000000000000e+02,8.870000000000000107e-01,5.695173395077625378e-02,7.730965320984475309e-01
2.840000000000000000e+02,8.857500000000000373e-01,4.838065212458385334e-02,7.889886957508323029e-01
2.850000000000000000e+02,8.852500000000000924e-01,5.512429137866535489e-02,7.750014172426693548e-01
2.860000000000000000e+02,8.827500000000000346e-01,4.619185534269001914e-02,7.903662893146199409e-01
2.870000000000000000e+02,8.919999999999999041e-01,5.372150407425316937e-02,7.845569918514935237e-01
2.880000000000000000e+02,8.842499999999999805e-01,5.204024884644575799e-02,7.801695023071084645e-01
2.890000000000000000e+02,8.770000000000002238e-01,6.341135544995075979e-02,7.501772891000987320e-01
2.900000000000000000e+02,8.822499999999999787e-01,5.090370811640346910e-02,7.804425837671929989e-01
2.910000000000000000e+02,8.822499999999999787e-01,4.953471005264894339e-02,7.831805798947021335e-01
2.920000000000000000e+02,8.924999999999999600e-01,5.190134873006673616e-02,7.886973025398664738e-01
